postal_code,Years,useful,funny,cool,Price,use_change,fun_change,coo_change,pri_change,use_median,fun_median,coo_median,pri_median,use_std,fun_std,coo_std,pri_std,stars_1,stars_2,stars_3,stars_4,stars_5,Star1_change,Star2_change,Star3_change,Star4_change,Star5_change,stars,sta_median,sta_std,reviews_perc,prev_stars,Star_change,NumBsqft_Rev,Bsqft_change,MedPrice_sqft(t),MedPrice_sqft_tminus1,MedPrice_sqft_tminus2,MedPrice_sqft_tplus1
15206,2010,1.147916667,0.370833333,0.302083333,1.882352941,0.075416667,0.98025,0.008203125,-0.018602313,1,0,0,2,1.41752962,1.019631587,0.709608844,0.730488498,0.054166667,0.08125,0.141666667,0.3625,0.360416667,0.033035714,0.033035714,0.050694444,0.1125,-0.117144495,3.89375,4,1.142810192,0.076494024,3.958801498,-0.016432119,15.83333333,0.461538462,62,56,52.5,64
15206,2011,1.351495727,0.454059829,0.547008547,1.854700855,0.177346549,0.224431,0.810786914,-0.014690171,1,0,0,2,1.950553988,1.218408084,1.323555261,0.672936914,0.033119658,0.101495726,0.173076923,0.325854701,0.366452991,-0.388560158,0.249178172,0.221719457,-0.10109048,0.016748184,3.891025641,4,1.110419594,0.080212529,3.89375,-0.000699675,23.75,0.5,64,62,56,64
15206,2012,1.240497076,0.505847953,0.587719298,1.818791946,-0.082130227,0.114055728,0.074424342,-0.019361024,1,0,0,2,2.096410082,1.315028549,1.445289421,0.626591932,0.073099415,0.105263158,0.167397661,0.344298246,0.30994152,1.20713073,0.037119114,-0.032813515,0.056600518,-0.154212061,3.712719298,4,1.21442762,0.08182797,3.891025641,-0.045825024,28.125,0.184210526,64,64,62,64.5
15206,2013,0.926132404,0.262020906,0.41184669,1.831521739,-0.253418309,-0.482016475,-0.299245931,0.006999037,0,0,0,2,1.636015936,0.770571044,1.038182689,0.617491727,0.085714286,0.105226481,0.13728223,0.328222997,0.343554007,0.172571429,-0.000348432,-0.179903535,-0.046689895,0.108447834,3.738675958,4,1.267280411,0.068183978,3.712719298,0.00699128,34.58333333,0.22962963,64.5,64,64,72
15206,2014,0.957665904,0.248855835,0.41819222,1.784210526,0.034048587,-0.050244352,0.015407505,-0.025831641,0,0,0,2,1.889758994,0.77701221,1.20134,0.634762929,0.099542334,0.095537757,0.133867277,0.316933638,0.354118993,0.161327231,-0.092074954,-0.02487542,-0.03439539,0.030752039,3.730549199,4,1.301685023,0.06066706,3.738675958,-0.0021737,36.45833333,0.054216867,72,64.5,64,86.5
15206,2015,0.944472489,0.271075215,0.462392731,1.881818182,-0.013776637,0.089286149,0.105694246,0.054706356,0,0,0,2,1.889349732,0.853226973,1.408568343,0.685556377,0.0908632,0.082786471,0.129227663,0.278647148,0.418475517,-0.087190378,-0.13346855,-0.034658314,-0.120802862,0.181737002,3.85108531,4,1.294329156,0.050909745,3.730549199,0.032310554,412.7083333,10.32,86.5,72,64.5,100
15206,2016,1.176890756,0.412605042,0.828571429,1.847222222,0.246082623,0.522105378,0.791921397,-0.018384326,0,0,0,2,5.005357743,3.366802663,4.871361487,0.646846854,0.091176471,0.069747899,0.11302521,0.257142857,0.468907563,0.003447712,-0.157496413,-0.125379136,-0.077173913,0.12051373,3.942857143,4,1.295744088,0.054135202,3.85108531,0.023830122,495.8333333,0.201413428,100,86.5,72,108.5
15207,2008,2,1,0,2,0,0,0,0,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0.000530504,3.666666667,-0.181818182,0.208333333,0,50,49,45,50
15207,2009,1.363636364,0.590909091,0.727272727,2,-0.318181818,-0.409090909,0,0,1,0,0,2,1.989148048,1.181568405,1.241420775,0.632455532,0,0.136363636,0.227272727,0.363636364,0.272727273,0,0,-0.772727273,0,0,3.772727273,4,1.020355595,0.006082389,3,0.257575758,2.083333333,9,50,50,49,49
15207,2010,1.32,0.52,0.8,1.75,-0.032,-0.12,0.1,-0.125,1,0,0,2,1.029563014,1.004987562,1.08012345,0.46291005,0,0.04,0.28,0.4,0.28,0,-0.706666667,0.232,0.1,0.026666667,3.92,4,0.86216781,0.003984064,3.772727273,0.039036145,1.875,-0.1,49,50,50,48.5
15207,2011,1.358490566,0.490566038,0.773584906,1.818181818,0.02915952,-0.056603774,-0.033018868,0.038961039,1,0,0,2,2.140222307,1.280364154,1.887626811,0.603022689,0.075471698,0.037735849,0.132075472,0.396226415,0.358490566,0,-0.056603774,-0.528301887,-0.009433962,0.28032345,3.924528302,4,1.157734137,0.004541949,3.92,0.001155179,2.916666667,0.555555556,48.5,49,50,49
15207,2012,1.122222222,0.322222222,0.422222222,1.692307692,-0.173919753,-0.343162393,-0.454200542,-0.069230769,1,0,0,2,1.225458206,0.897284014,0.971247059,0.480384461,0.066666667,0.044444444,0.122222222,0.277777778,0.488888889,-0.116666667,0.177777778,-0.074603175,-0.298941799,0.36374269,4.077777778,4,1.182529927,0.005383419,3.924528302,0.039049145,2.916666667,0,49,48.5,49,49
15207,2013,0.861702128,0.382978723,0.446808511,1.769230769,-0.232146619,0.188554659,0.058230683,0.045454545,0,0,0,2,1.688678709,1.586952059,1.093647555,0.59914469,0.074468085,0.053191489,0.063829787,0.35106383,0.457446809,0.117021277,0.196808511,-0.477756286,0.263829787,-0.064313346,4.063829787,4,1.189637251,0.004466407,4.077777778,-0.003420488,3.958333333,0.357142857,49,49,48.5,50
15207,2014,0.75,0.21875,0.40625,1.75,-0.12962963,-0.428819444,-0.09077381,-0.010869565,0,0,0,2,1.641009868,0.698000519,1.030537663,0.447213595,0.0390625,0.0546875,0.09375,0.2890625,0.5234375,-0.475446429,0.028125,0.46875,-0.176609848,0.144258721,4.203125,5,1.074832893,0.004442439,4.063829787,0.034276832,4.375,0.105263158,50,49,49,53
15207,2015,1.077844311,0.425149701,0.74251497,1.761904762,0.437125749,0.943541488,0.827729157,0.006802721,0,0,0,2,2.659364024,1.530442828,2.571774672,0.538958431,0.05988024,0.065868263,0.107784431,0.299401198,0.467065868,0.532934132,0.204448246,0.149700599,0.035766305,-0.107695058,4.047904192,4,1.17610949,0.004291735,4.203125,-0.036929858,34.79166667,6.952380952,53,50,49,59.5
15207,2016,1.257142857,0.592857143,1.092857143,1.772727273,0.166349206,0.394466801,0.471831797,0.006142506,0,0,0,2,3.629161325,1.977922857,3.457650112,0.611930449,0.107142857,0.057142857,0.057142857,0.2,0.578571429,0.789285714,-0.132467532,-0.46984127,-0.332,0.238736264,4.085714286,5,1.354373222,0.003184424,4.047904192,0.009340659,29.16666667,-0.161676647,59.5,53,50,62
15209,2010,0.8125,0.5,0.4375,1.666666667,0,0,0,0,0,0,0,2,1.515200757,1.751190072,0.81394103,0.516397779,0.0625,0.125,0.125,0.375,0.3125,0,0,0,0,0,3.75,4,1.238278375,0.002549801,4.333333333,-0.134615385,1.555555556,0,86,83,83,87
15209,2011,1.547619048,0.214285714,0.357142857,1.538461538,0.904761905,-0.571428571,-0.183673469,-0.076923077,1,0,0,2,1.533406553,0.470376823,0.726549767,0.518874522,0.023809524,0.047619048,0.095238095,0.452380952,0.380952381,-0.619047619,-0.619047619,-0.238095238,0.206349206,0.219047619,4.119047619,4,0.942295613,0.00359928,3.75,0.098412698,2.888888889,0.857142857,87,86,83,88
15209,2012,0.929577465,0.295774648,0.38028169,1.842105263,-0.399349946,0.38028169,0.064788732,0.197368421,1,0,0,2,1.150452627,0.851794177,0.834372256,0.602140432,0.042253521,0.042253521,0.112676056,0.338028169,0.464788732,0.774647887,-0.112676056,0.183098592,-0.252779837,0.220070423,4.14084507,4,1.059592572,0.004246919,4.119047619,0.005291867,3.777777778,0.307692308,88,87,86,90.5
15209,2013,1.703703704,0.864197531,1.074074074,1.75,0.832772166,1.9218107,1.82441701,-0.05,1,0,0,2,3.396485111,2.333201054,3.077246244,0.638666374,0.111111111,0.037037037,0.12345679,0.283950617,0.444444444,1.62962963,-0.12345679,0.095679012,-0.159979424,-0.043771044,3.913580247,4,1.315271178,0.003848712,4.14084507,-0.054883682,4.222222222,0.117647059,90.5,88,87,94.5
15209,2014,0.966386555,0.327731092,0.529411765,1.888888889,-0.432773109,-0.620768307,-0.507099391,0.079365079,0,0,0,2,1.982691088,1.289522601,1.656131542,0.751067616,0.109243697,0.084033613,0.12605042,0.201680672,0.478991597,-0.016806723,1.268907563,0.021008403,-0.289733285,0.077731092,3.857142857,4,1.385675594,0.00413008,3.913580247,-0.01442091,6,0.421052632,94.5,90.5,88,97
15209,2015,1.015151515,0.419191919,0.696969697,1.9,0.050461133,0.279072779,0.316498316,0.005882353,0,0,0,2,3.24072636,2.200838639,3.079173683,0.711966679,0.095959596,0.075757576,0.075757576,0.277777778,0.474747475,-0.121600622,-0.098484848,-0.398989899,0.377314815,-0.008860535,3.95959596,4,1.31310607,0.005088405,3.857142857,0.026561915,44,6.333333333,97,94.5,90.5,105.5
15209,2016,0.848605578,0.250996016,0.705179283,1.806451613,-0.164060177,-0.40123842,0.011778971,-0.049235993,0,0,0,2,1.941388175,0.701960828,1.901771035,0.749193114,0.055776892,0.039840637,0.079681275,0.239043825,0.585657371,-0.418746068,-0.474103586,0.051792829,-0.139442231,0.233618717,4.258964143,5,1.124575174,0.005709217,3.95959596,0.07560574,55.77777778,0.267676768,105.5,97,94.5,111
15210,2009,1.625,0.75,0.875,1.8,0,0,0,0,2,0.5,0,2,1.407885953,1.035098339,1.246423455,0.836660027,0,0.125,0.125,0.5,0.25,0,0,0,0,0,3.875,4,0.991031209,0.002211778,3.333333333,0.1625,1.086956522,0,35.5,38,37,33
15210,2010,1.928571429,1.142857143,1.071428571,2,0.186813187,0.523809524,0.224489796,0.111111111,1,0,0,2,2.129076568,2.282277636,1.899971081,0.707106781,0,0.071428571,0.071428571,0.214285714,0.642857143,0,-0.428571429,-0.428571429,-0.571428571,1.571428571,4.428571429,5,0.937614462,0.002231076,3.875,0.142857143,1.086956522,0,33,35.5,38,33
15210,2011,2.15,1.05,0.8,2,0.114814815,-0.08125,-0.253333333,0,1,0,0,2,2.49789385,2.139232523,1.321880638,0.877058019,0.05,0.15,0.1,0.25,0.45,0,1.1,0.4,0.166666667,-0.3,3.9,4,1.293709477,0.001713943,4.428571429,-0.119354839,2.608695652,1.4,33,33,35.5,32
15210,2012,2.428571429,1.089285714,1.285714286,1.736842105,0.129568106,0.037414966,0.607142857,-0.131578947,1,0,0,2,4.499927849,2.609610112,2.826589887,0.561951487,0.089285714,0.071428571,0.107142857,0.25,0.482142857,0.785714286,-0.523809524,0.071428571,0,0.071428571,3.964285714,4,1.30682524,0.003349683,3.9,0.016483516,4.130434783,0.583333333,32,33,33,32
15210,2013,1.62745098,0.764705882,0.725490196,2,-0.329873126,-0.297974928,-0.435729847,0.151515152,1,0,0,2,2.244645044,1.806524124,1.709718472,0.690065559,0.098039216,0.058823529,0.058823529,0.235294118,0.549019608,0.098039216,-0.176470588,-0.450980392,-0.058823529,0.138707335,4.078431373,5,1.32428301,0.002423263,3.964285714,0.028793499,4.347826087,0.052631579,32,32,33,34
15210,2014,1.285714286,0.333333333,0.666666667,1.916666667,-0.209982788,-0.564102564,-0.081081081,-0.041666667,1,0,0,2,2.3723885,1.283193807,2.019980516,0.829702234,0.166666667,0.05952381,0.083333333,0.154761905,0.535714286,0.7,0.011904762,0.416666667,-0.342261905,-0.024234694,3.833333333,5,1.535392366,0.002915351,4.078431373,-0.060096154,5.217391304,0.2,34,32,32,36
15210,2015,1,0.267515924,0.49044586,2,-0.222222222,-0.197452229,-0.26433121,0.043478261,0,0,0,2,2.034951017,0.969946903,1.770911088,0.792824967,0.140127389,0.025477707,0.095541401,0.210191083,0.52866242,-0.159235669,-0.571974522,0.146496815,0.358157766,-0.013163482,3.961783439,5,1.41369379,0.004034745,3.833333333,0.033508723,34.13043478,5.541666667,36,34,32,40.5
15210,2016,0.796703297,0.296703297,0.467032967,1.953488372,-0.203296703,0.109105181,-0.047737976,-0.023255814,0,0,0,2,2.708160394,1.523259848,2.546042534,0.652959868,0.142857143,0.065934066,0.076923077,0.192307692,0.521978022,0.019480519,1.587912088,-0.194871795,-0.085081585,-0.012643983,3.884615385,5,1.465207777,0.004139751,3.961783439,-0.01947811,39.56521739,0.159235669,40.5,36,34,41
15211,2007,1.25,0.25,0.5,2.166666667,0,0,0,0,1,0,0,2,1.215431087,0.452267017,0.797724035,0.752772653,0,0,0.083333333,0.166666667,0.75,0,0,0,0,0,4.666666667,5,0.651338947,0.014150943,5,-0.066666667,3.125,0,51,46,46,51
15211,2008,1.515151515,0.606060606,0.515151515,2.2,0.212121212,1.424242424,0.03030303,0.015384615,1,0,0,2,1.416889466,1.197377184,0.667139983,0.788810638,0.090909091,0.060606061,0.181818182,0.333333333,0.333333333,0,0,1.181818182,1,-0.555555556,3.757575758,4,1.250757346,0.017506631,4.666666667,-0.194805195,7.5,1.4,51,51,46,51
15211,2009,1.842105263,0.447368421,0.973684211,1.857142857,0.215789474,-0.261842105,0.890092879,-0.155844156,1,0,1,2,1.732461392,0.950031818,1.150483849,0.662993544,0.026315789,0.052631579,0.315789474,0.210526316,0.394736842,-0.710526316,-0.131578947,0.736842105,-0.368421053,0.184210526,3.894736842,4,1.08526927,0.010505944,3.757575758,0.036502547,8.75,0.166666667,51,51,51,51
15211,2010,1.458823529,0.611764706,0.741176471,1.88,-0.208067227,0.367474048,-0.238791733,0.012307692,1,0,0,2,1.822824477,2.375941506,1.407065007,0.665832812,0.070588235,0.058823529,0.164705882,0.282352941,0.423529412,1.682352941,0.117647059,-0.478431373,0.341176471,0.072941176,3.929411765,4,1.212909089,0.013545817,3.894736842,0.008903021,13.75,0.571428571,51,51,51,49
15211,2011,1.971428571,0.871428571,1.05,1.861111111,0.351382488,0.424450549,0.416666667,-0.010047281,1,0,0,2,2.416796313,1.76636381,1.847903732,0.682548911,0.071428571,0.114285714,0.192857143,0.335714286,0.285714286,0.011904762,0.942857143,0.170918367,0.188988095,-0.325396825,3.65,4,1.211010637,0.0119976,3.929411765,-0.071107784,18.125,0.318181818,49,51,51,49
15211,2012,1.642487047,0.74611399,0.85492228,1.916666667,-0.166854397,-0.143803618,-0.185788305,0.029850746,1,0,0,2,3.094292129,2.180118003,2.309330964,0.603560862,0.124352332,0.10880829,0.14507772,0.347150259,0.274611399,0.740932642,-0.047927461,-0.247745154,0.034064601,-0.038860104,3.538860104,4,1.330645499,0.011544443,3.65,-0.030449287,18.125,0,49,49,51,52
15211,2013,0.982532751,0.27510917,0.35371179,1.840909091,-0.401801827,-0.631277293,-0.586264391,-0.039525692,1,0,0,2,1.426457597,0.742412267,0.904058454,0.607824249,0.122270742,0.104803493,0.139737991,0.292576419,0.340611354,-0.016739447,-0.036805989,-0.036805989,-0.15720524,0.240339458,3.624454148,4,1.366425508,0.010880927,3.538860104,0.024186897,24.375,0.344827586,52,49,49,54.5
15211,2014,1.14004914,0.238329238,0.523341523,1.857142857,0.16031668,-0.133692134,0.47957048,0.008818342,1,0,0,2,1.904762762,0.830279886,1.394507395,0.645497224,0.088452088,0.076167076,0.132678133,0.30958231,0.393120393,-0.276588277,-0.273239148,-0.050522113,0.05812461,0.154161154,3.842751843,4,1.267183485,0.014125568,3.624454148,0.060229123,25,0.025641026,54.5,52,49,59
15211,2015,1.049128368,0.286846276,0.606973059,1.771929825,-0.079751626,0.203571487,0.159802981,-0.045883941,0,0,0,2,2.16225816,0.989693575,1.810257071,0.655132044,0.091917591,0.069730586,0.093502377,0.259904913,0.484944532,0.039179433,-0.084504882,-0.29526912,-0.160465877,0.233577655,3.976228209,4,1.298743852,0.016216077,3.842751843,0.034734579,394.375,14.775,59,54.5,52,71.5
15211,2016,1.174894217,0.488011283,0.82651622,1.740740741,0.119876512,0.701299005,0.361701658,-0.01760176,0,0,0,2,8.319393407,5.345829476,7.262789372,0.588736581,0.083215797,0.087447109,0.110014104,0.248236953,0.471086037,-0.09466952,0.254071035,0.176591523,-0.044893185,-0.028577486,3.936530324,4,1.295441739,0.016126831,3.976228209,-0.009983804,443.125,0.123613312,71.5,59,54.5,74.5
15212,2006,1.333333333,1.833333333,1.916666667,1.857142857,0,0,0,0,1,1,2,2,1.302677895,2.443296333,1.505042031,0.377964473,0,0,0.083333333,0.333333333,0.583333333,0,0,0,0,0,4.5,5,0.674199862,0.052401747,5,-0.1,1.129032258,0,41,41,37.5,43
15212,2007,2.064516129,0.677419355,1.451612903,1.75,0.548387097,-0.630498534,-0.242636746,-0.057692308,1,0,1,2,1.998924442,0.944707954,1.362319338,0.577350269,0.032258065,0.032258065,0,0.258064516,0.677419355,0,0,-1,-0.225806452,0.161290323,4.516129032,5,0.926317719,0.036556604,4.5,0.003584229,2.419354839,1.142857143,43,41,41,43
15212,2008,1.35483871,0.494623656,0.924731183,1.870967742,-0.34375,-0.26984127,-0.362962963,0.069124424,1,0,0,2,1.839453849,1.194404126,1.55505179,0.499462076,0.021505376,0.021505376,0.11827957,0.365591398,0.47311828,-0.333333333,-0.333333333,0,0.416666667,-0.301587302,4.247311828,4,0.904768935,0.04933687,4.516129032,-0.05952381,4.677419355,0.933333333,43,43,41,42
15212,2009,2.087719298,1.228070175,1.763157895,1.815789474,0.540935673,1.482837529,0.906670747,-0.029491833,1,0,0,2,4.82170866,4.335560079,5.905303798,0.562583959,0.061403509,0.052631579,0.140350877,0.412280702,0.333333333,1.855263158,1.447368421,0.186602871,0.127708978,-0.295454545,3.903508772,4,1.11283182,0.031517832,4.247311828,-0.080946036,5.322580645,0.137931034,42,43,43,43
15212,2010,1.092715232,0.569536424,0.629139073,1.854166667,-0.476598586,-0.536234626,-0.643174854,0.021135266,1,0,0,2,1.576286748,1.213863989,1.28382706,0.545370588,0.066225166,0.105960265,0.145695364,0.324503311,0.357615894,0.078524125,1.013245033,0.03807947,-0.212906862,0.072847682,3.801324503,4,1.222128567,0.024063745,3.903508772,-0.026177543,7.258064516,0.363636364,43,42,43,42
15212,2011,1.683760684,0.866096866,0.991452991,1.792207792,0.540896141,0.520704963,0.575888439,-0.033416022,1,0,0,2,2.584512906,2.31313427,2.178449225,0.694672629,0.068376068,0.11965812,0.196581197,0.327635328,0.287749288,0.032478632,0.129273504,0.349261849,0.009651724,-0.195367732,3.646723647,4,1.207350975,0.030079698,3.801324503,-0.04067026,10.32258065,0.422222222,42,43,42,41
15212,2012,1.338345865,0.678571429,0.667293233,1.798165138,-0.205144842,-0.216517857,-0.326954239,0.003324026,1,0,0,2,2.264562726,2.043793468,1.76709349,0.649498617,0.056390977,0.103383459,0.223684211,0.366541353,0.25,-0.175281955,-0.136009667,0.137871854,0.118747957,-0.131188119,3.65037594,4,1.12911305,0.031821988,3.646723647,0.001001527,15,0.453125,41,42,43,41.5
15212,2013,1.025974026,0.409090909,0.556818182,1.865546218,-0.23340143,-0.397129187,-0.165556978,0.037472132,0.5,0,0,2,1.841519528,1.265495238,1.421101922,0.675533308,0.100649351,0.11038961,0.175324675,0.334415584,0.279220779,0.784848485,0.067768595,-0.216195569,-0.087645688,0.116883117,3.581168831,4,1.276390718,0.02926922,3.65037594,-0.018958899,16.29032258,0.086021505,41.5,41,42,45
15212,2014,0.944306931,0.297029703,0.430693069,1.765517241,-0.079599574,-0.273927393,-0.226510406,-0.053619136,0,0,0,2,1.735443553,0.947646188,1.104299815,0.623763144,0.112623762,0.094059406,0.158415842,0.297029703,0.337871287,0.118971575,-0.14793244,-0.096442978,-0.111794675,0.210050656,3.653465347,4,1.329752144,0.028042897,3.581168831,0.020187966,19.67741935,0.207920792,45,41.5,41,49
15212,2015,0.93244529,0.29019981,0.504281637,1.836601307,-0.012561213,-0.022993974,0.170860811,0.040262459,0,0,0,2,2.237814328,1.147456424,1.728398855,0.663498665,0.147478592,0.100856327,0.124643197,0.250237869,0.376784015,0.309480244,0.072262006,-0.213189819,-0.157532509,0.115170272,3.607992388,4,1.442383234,0.027009663,3.653465347,-0.012446528,169.516129,7.614754098,49,45,41.5,53
15212,2016,1.175516224,0.451327434,0.907079646,1.841463415,0.260681175,0.555229943,0.798756053,0.00264734,0,0,0,2,3.086720413,1.787985242,2.959541706,0.691215914,0.140855457,0.092920354,0.12020649,0.241150442,0.404867257,-0.044909126,-0.078685924,-0.035595262,-0.036315152,0.074534057,3.676253687,4,1.435674975,0.030843417,3.607992388,0.018919469,218.7096774,0.29019981,53,49,45,55.5
15213,2012,1.021222411,0.365874363,0.455008489,1.855967078,0,0,0,0,0,0,0,2,1.967982773,1.206506064,1.426808337,0.661699689,0.083191851,0.117147708,0.199490662,0.327674024,0.272495756,0,0,0,0,0,3.589134126,4,1.233606492,0.070462974,3.626733922,-0.010367399,94.76190476,0,79,80.5,79,81.5
15213,2013,0.850447967,0.320468642,0.365954514,1.881481481,-0.167225515,-0.124101947,-0.19571937,0.013747228,0,0,0,2,1.509178175,1.06089815,0.87678022,0.679512747,0.104066161,0.106822881,0.16540317,0.33425224,0.289455548,0.250917734,-0.088135119,-0.170872619,0.020075488,0.06223874,3.598208132,4,1.287808976,0.068944217,3.589134126,0.002528188,106.1904762,0.120603015,81.5,79,80.5,87.5
15213,2014,0.801123596,0.230898876,0.352247191,1.829268293,-0.057998106,-0.279496194,-0.037456358,-0.027751104,0,0,0,2,1.523213253,0.746022076,0.997507014,0.654821137,0.125280899,0.103932584,0.157303371,0.288202247,0.325280899,0.203858174,-0.027056905,-0.048970037,-0.137770184,0.123768058,3.584269663,4,1.361635996,0.06177767,3.598208132,-0.003873725,112.8571429,0.062780269,87.5,81.5,79,96
15213,2015,0.80755232,0.292083712,0.47588717,1.851973684,0.008024635,0.264985421,0.35100345,0.012412281,0,0,0,2,2.094663944,1.112776436,1.735886193,0.67079288,0.111464968,0.099181074,0.174704277,0.277525023,0.337124659,-0.110279626,-0.045717237,0.110620044,-0.037047679,0.036410868,3.62966333,4,1.332440028,0.056486431,3.584269663,0.012664691,1046.666667,8.274261603,96,87.5,81.5,110
15213,2016,0.981299213,0.446358268,0.789862205,1.851973684,0.21515249,0.528186094,0.659767807,0,0,0,0,2,5.739687491,4.263834208,5.617167501,0.680561833,0.135826772,0.089074803,0.138287402,0.246555118,0.390255906,0.21856018,-0.101897168,-0.208448675,-0.111593197,0.157601188,3.666338583,4,1.413129954,0.046219634,3.62966333,0.010104312,967.6190476,-0.075523203,110,96,87.5,116.5
15214,2011,3.25,2.25,2,1.5,0,0,0,0,3,1.5,2,1.5,2.62995564,2.872281323,2.309401077,0.707106781,0,0,0.25,0.25,0.5,0,0,0,0,0,4.25,4.5,0.957427108,0.000342789,1,3.25,0.212765957,0,52,52,50.5,50
15214,2012,1.2,0.4,1.2,1.666666667,-0.630769231,-0.822222222,-0.4,0.111111111,1,0,2,2,0.447213595,0.547722558,1.095445115,0.577350269,0.2,0,0,0.6,0.2,0,0,-1,1.4,-0.6,3.6,4,1.516575089,0.000299079,4.25,-0.152941176,0.638297872,2,50,52,52,53
15214,2013,1.166666667,0.166666667,1.166666667,1.666666667,-0.027777778,-0.583333333,-0.027777778,0,1,0,1.5,2,0.752772653,0.40824829,0.98319208,0.577350269,0,0,0.166666667,0.5,0.333333333,-1,0,0,-0.166666667,0.666666667,4.166666667,4,0.752772653,0.00028509,3.6,0.157407407,0.638297872,0,53,50,52,56
15214,2014,4,2.666666667,3.666666667,1.333333333,2.428571429,15,2.142857143,-0.2,2,0,0,1,5.291502622,4.618802154,6.350852961,0.577350269,0.333333333,0,0,0.333333333,0.333333333,0,0,-1,-0.333333333,0,3.333333333,4,2.081665999,0.00010412,4.166666667,-0.2,0.638297872,0,56,53,50,59
15214,2015,0.4,0.3,0.5,1.5,-0.9,-0.8875,-0.863636364,0.125,0,0,0.5,1.5,0.699205899,0.674948558,0.527046277,0.547722558,0.1,0,0,0.4,0.5,-0.7,0,0,0.2,0.5,4.2,4.5,1.229272594,0.00025699,3.333333333,0.26,2.127659574,2.333333333,59,56,53,65
15214,2016,0.8,0.066666667,0.6,1.4,1,-0.777777778,0.2,-0.066666667,0,0,0,1,2.305273458,0.25819889,1.843908891,0.547722558,0.133333333,0,0,0.133333333,0.733333333,0.333333333,0,0,-0.666666667,0.466666667,4.333333333,5,1.397276262,0.000341188,4.2,0.031746032,3.191489362,0.5,65,59,56,70
15215,2009,1.5,0.214285714,0.428571429,2,0,0,0,0,1.5,0,0,2,1.2860195,0.425815314,0.646206173,0,0,0.214285714,0.071428571,0.285714286,0.428571429,0,0,0,0,0,3.928571429,4,1.206666464,0.003870611,4.142857143,-0.051724138,0.806451613,0,100,99,99,104
15215,2010,1.947368421,0.789473684,0.684210526,1.545454545,0.298245614,2.684210526,0.596491228,-0.227272727,1,0,0,2,2.172394588,1.357241785,1.335524515,0.522232968,0.052631579,0.105263158,0.105263158,0.157894737,0.578947368,0,-0.50877193,0.473684211,-0.447368421,0.350877193,4.105263158,5,1.286456669,0.003027888,3.928571429,0.044976077,1.935483871,1.4,104,100,99,106
15215,2011,1.436363636,0.4,0.218181818,1.6875,-0.262407862,-0.493333333,-0.681118881,0.091911765,1,0,0,2,1.595870091,0.894427191,0.533711987,0.704154339,0.090909091,0.090909091,0.163636364,0.309090909,0.345454545,0.727272727,-0.136363636,0.554545455,0.957575758,-0.403305785,3.727272727,4,1.283146385,0.004713343,4.105263158,-0.092074592,2.741935484,0.416666667,106,104,100,106
15215,2012,0.835616438,0.123287671,0.383561644,1.75,-0.41824172,-0.691780822,0.757990868,0.037037037,0,0,0,2,1.080299581,0.331042355,0.615316923,0.638666374,0.054794521,0.082191781,0.136986301,0.328767123,0.397260274,-0.397260274,-0.095890411,-0.162861492,0.06365834,0.149963951,3.931506849,4,1.170574018,0.004366551,3.727272727,0.054794521,3.548387097,0.294117647,106,106,104,110
15215,2013,0.764150943,0.132075472,0.283018868,1.84375,-0.085524281,0.071278826,-0.26212938,0.053571429,0,0,0,2,1.082782015,0.392197028,0.628751097,0.677251323,0.150943396,0.132075472,0.122641509,0.235849057,0.358490566,1.754716981,0.606918239,-0.104716981,-0.282625786,-0.097592713,3.518867925,4,1.468599152,0.005036587,3.931506849,-0.104956939,5.483870968,0.545454545,110,106,106,115
15215,2014,1.313868613,0.430656934,0.554744526,1.742857143,0.719383617,2.260688217,0.960097324,-0.05472155,0,0,0,2,2.325535437,1.376246069,1.794270735,0.657215926,0.167883212,0.072992701,0.116788321,0.255474453,0.386861314,0.112226277,-0.44734098,-0.047725997,0.083211679,0.079139454,3.620437956,4,1.475941309,0.004754798,3.518867925,0.028864406,5.322580645,-0.029411765,115,110,106,122
15215,2015,0.703517588,0.165829146,0.216080402,1.803921569,-0.464544947,-0.614939102,-0.610486644,0.035036966,0,0,0,2,1.118051014,0.529568331,0.618357807,0.693386122,0.180904523,0.08040201,0.08040201,0.27638191,0.381909548,0.077561722,0.101507538,-0.311557789,0.08183776,-0.012799848,3.59798995,4,1.503932885,0.005114104,3.620437956,-0.006200357,32.09677419,5.03030303,122,115,110,130
15215,2016,0.514522822,0.112033195,0.319502075,1.769230769,-0.268642561,-0.324405885,0.478625881,-0.019230769,0,0,0,2,1.214837386,0.524305508,1.111302427,0.674911312,0.116182573,0.074688797,0.082987552,0.219917012,0.506224066,-0.357768557,-0.071058091,0.032157676,-0.204300264,0.325507753,3.925311203,5,1.39142553,0.005481758,3.59798995,0.090973365,38.87096774,0.211055276,130,122,115,135.5
15216,2007,0.888888889,0.111111111,0.444444444,1.857142857,0,0,0,0,1,0,0,2,0.927960727,0.333333333,0.726483157,0.690065559,0,0,0.222222222,0.444444444,0.333333333,0,0,0,0,0,4.111111111,4,0.78173596,0.010613208,4,0.027777778,2.352941176,0,64.5,62,60,66
