postal_code,Years,useful,funny,cool,Price,stars_1,stars_2,stars_3,stars_4,stars_5,stars,reviews_perc,prev_stars,stars_perc,Perc_Change_tminus1,Per_Change_t,Perc_Change_tplus1
15106,2008,0,0,0,2,0.25,0,0,0.25,0.5,3.75,0.002122016,4,-0.0625,0.013333333,0,-0.026315789
15106,2009,1.666666667,0.333333333,1,1.8,0,0,0.333333333,0.333333333,0.333333333,4,0.001658833,3.75,0.066666667,0,-0.026315789,0.027027027
15106,2010,0.894736842,0.421052632,0.315789474,1.7,0.052631579,0.105263158,0.210526316,0.210526316,0.421052632,3.842105263,0.003027888,4,-0.039473684,-0.026315789,0.027027027,0.013157895
15106,2011,1.55,0.8,0.725,1.736842105,0.15,0.05,0.175,0.35,0.275,3.55,0.003427886,3.842105263,-0.076027397,0.027027027,0.013157895,0
15106,2012,1.630434783,0.826086957,0.793478261,2,0.173913043,0.119565217,0.065217391,0.369565217,0.27173913,3.445652174,0.005503051,3.55,-0.029393754,0.013157895,0,0.038961039
15106,2013,0.742574257,0.148514851,0.237623762,1.909090909,0.118811881,0.089108911,0.108910891,0.267326733,0.415841584,3.772277228,0.004799012,3.445652174,0.094793391,0,0.038961039,0.05
15106,2014,1.04,0.215,0.385,1.962962963,0.09,0.1,0.11,0.28,0.42,3.84,0.006941311,3.772277228,0.017952756,0.038961039,0.05,0.041666667
15106,2015,0.685552408,0.172804533,0.385269122,1.888888889,0.116147309,0.053824363,0.099150142,0.254957507,0.47592068,3.920679887,0.009071752,3.84,0.021010387,0.05,0.041666667,0.091428571
15106,2016,0.756653992,0.216730038,0.543726236,1.867647059,0.119771863,0.076045627,0.072243346,0.243346008,0.488593156,3.904942966,0.011964334,3.920679887,-0.004013824,0.041666667,0.091428571,0.052356021
15106,2017,1,0.347826087,0.782608696,1.866666667,0.043478261,0,0.130434783,0.304347826,0.52173913,4.260869565,0.009207366,3.904942966,0.091147708,0.091428571,0.052356021,-1
15108,2006,0,0,2,2,0,0,0,0,1,5,0.004366812,,0.173469388,0.052631579,0.044444444,0.026595745
15108,2007,2,0,0,2,0,0,0,0.5,0.5,4.5,0.002358491,5,-0.1,0.044444444,0.026595745,-0.010362694
15108,2008,1.545454545,0.363636364,0.727272727,1.428571429,0,0.090909091,0.272727273,0.272727273,0.363636364,3.909090909,0.005835544,4.5,-0.131313131,0.026595745,-0.010362694,0
15108,2009,1.217391304,0.434782609,0.826086957,1.625,0.043478261,0.043478261,0.347826087,0.130434783,0.434782609,3.869565217,0.006358861,3.909090909,-0.010111223,-0.010362694,0,0.005235602
15108,2010,1.302631579,0.407894737,0.5,1.777777778,0.078947368,0.052631579,0.276315789,0.289473684,0.302631579,3.684210526,0.012111554,3.869565217,-0.047900651,0,0.005235602,0.015625
15108,2011,1.744827586,0.724137931,0.731034483,1.833333333,0.096551724,0.179310345,0.117241379,0.289655172,0.317241379,3.551724138,0.012426086,3.684210526,-0.035960591,0.005235602,0.015625,0.005128205
15108,2012,1.079681275,0.513944223,0.549800797,1.75,0.111553785,0.115537849,0.19123506,0.330677291,0.250996016,3.494023904,0.015013758,3.551724138,-0.016245697,0.015625,0.005128205,0.035714286
15108,2013,0.586005831,0.236151603,0.239067055,1.835443038,0.125364431,0.104956268,0.137026239,0.288629738,0.344023324,3.620991254,0.016297634,3.494023904,0.036338432,0.005128205,0.035714286,0.039408867
15108,2014,0.436807095,0.141906874,0.190687361,1.845238095,0.130820399,0.075388027,0.157427938,0.294900222,0.341463415,3.640798226,0.015652657,3.620991254,0.005470042,0.035714286,0.039408867,0.052132701
15108,2015,0.441481481,0.136296296,0.235555556,1.901785714,0.13037037,0.114074074,0.103703704,0.263703704,0.388148148,3.665185185,0.017346834,3.640798226,0.006698245,0.039408867,0.052132701,0.067567568
15108,2016,0.422733078,0.157088123,0.283524904,1.889830508,0.203065134,0.098339719,0.120051086,0.191570881,0.38697318,3.461047254,0.017810026,3.665185185,-0.055696485,0.052132701,0.067567568,0.033755274
15108,2017,0.115384615,0.038461538,0.115384615,2.058823529,0.307692308,0,0.115384615,0.230769231,0.346153846,3.307692308,0.010408327,3.461047254,-0.044308828,0.067567568,0.033755274,-1
15112,2008,2.5,0.5,0.5,2,0,0,0,1,0,4,0.001061008,,0.209302326,0.025,0.048780488,-0.046511628
15112,2009,1,0.666666667,0.333333333,2,0.333333333,0,0.666666667,0,0,2.333333333,0.000829417,4,-0.416666667,0.048780488,-0.046511628,-0.048780488
15112,2011,4,2,4,2,0,0,0,0,1,5,8.57E-05,,1.142857143,-0.048780488,0,-0.025641026
15112,2012,1,0,0,1,0,0,0,0.5,0.5,4.5,0.000119632,5,-0.1,0,-0.025641026,-0.026315789
15112,2013,0,0.5,0,1,0.5,0,0,0,0.5,3,9.50E-05,4.5,-0.333333333,-0.025641026,-0.026315789,0.081081081
15112,2014,0.5,0,0,1.5,0,0,0,0,1,5,6.94E-05,3,0.666666667,-0.026315789,0.081081081,0.025
15112,2015,0.428571429,0.285714286,0.285714286,1.5,0,0,0,0.142857143,0.857142857,4.857142857,0.000179893,5,-0.028571429,0.081081081,0.025,0.085365854
15112,2016,0.777777778,0,0.444444444,1.5,0.111111111,0.333333333,0,0.111111111,0.444444444,3.444444444,0.000204713,4.857142857,-0.290849673,0.025,0.085365854,0.033707865
15116,2008,4,1,1,2,0,1,0,0,0,2,0.000530504,,-0.419354839,0.037234043,-0.015384615,0.020833333
15116,2009,1,0.2,0.2,2,0,0,0.2,0.2,0.6,4.4,0.001382361,2,1.2,-0.015384615,0.020833333,0
15116,2010,2.142857143,0.285714286,1.428571429,2.5,0,0.142857143,0.142857143,0.285714286,0.428571429,4,0.001115538,4.4,-0.090909091,0.020833333,0,0.020408163
15116,2011,1.875,1.25,0.625,2,0.125,0,0,0.5,0.375,4,0.000685577,4,0,0,0.020408163,0
15116,2012,0.870967742,0.35483871,0.258064516,1.923076923,0.096774194,0.064516129,0.064516129,0.35483871,0.419354839,3.935483871,0.001854289,4,-0.016129032,0.020408163,0,0.05
15116,2013,0.411764706,0.147058824,0.264705882,2.1,0.176470588,0.058823529,0.117647059,0.264705882,0.382352941,3.617647059,0.001615509,3.935483871,-0.080761813,0,0.05,0.047619048
15116,2014,0.423076923,0.096153846,0.307692308,1.888888889,0.115384615,0.076923077,0.115384615,0.173076923,0.519230769,3.903846154,0.001804741,3.617647059,0.079111945,0.05,0.047619048,0.036363636
15116,2015,0.43220339,0.042372881,0.084745763,1.869565217,0.093220339,0.101694915,0.093220339,0.279661017,0.43220339,3.855932203,0.003032484,3.903846154,-0.012273524,0.047619048,0.036363636,0.061403509
15116,2016,0.310344828,0.051724138,0.137931034,1.869565217,0.137931034,0.060344828,0.120689655,0.155172414,0.525862069,3.870689655,0.002638522,3.855932203,0.003827207,0.036363636,0.061403509,0.049586777
15116,2017,0,0,0,2,0,0,0,0.5,0.5,4.5,0.000800641,3.870689655,0.162583519,0.061403509,0.049586777,-1
15120,2005,0,0.5,1.5,1.5,0,0,0,0.5,0.5,4.5,0.064516129,,0,0.043478261,0.020833333,0.040816327
15120,2006,0,0,0,2.333333333,0,0.25,0.25,0.5,0,3.25,0.017467249,4.5,-0.277777778,0.020833333,0.040816327,0.039215686
15120,2007,0.454545455,0.181818182,0.454545455,1.857142857,0,0.090909091,0,0.454545455,0.454545455,4.272727273,0.012971698,3.25,0.314685315,0.040816327,0.039215686,0.018867925
15120,2008,0.892857143,0.392857143,0.5,1.785714286,0.035714286,0.392857143,0.142857143,0.357142857,0.071428571,3.035714286,0.014854111,4.272727273,-0.289513678,0.039215686,0.018867925,-0.055555556
15120,2009,1.236842105,0.710526316,0.736842105,1.864864865,0.078947368,0.184210526,0.276315789,0.355263158,0.105263158,3.223684211,0.021011888,3.035714286,0.061919505,0.018867925,-0.055555556,-0.019607843
15120,2010,1.303278689,0.409836066,0.352459016,1.854166667,0.114754098,0.114754098,0.147540984,0.37704918,0.245901639,3.524590164,0.019442231,3.223684211,0.093342255,-0.055555556,-0.019607843,0
15120,2011,1.199203187,0.390438247,0.569721116,1.939393939,0.107569721,0.139442231,0.231075697,0.326693227,0.195219124,3.362549801,0.021509984,3.524590164,-0.045974243,-0.019607843,0,0
15120,2012,0.839762611,0.308605341,0.37388724,1.9,0.080118694,0.15727003,0.207715134,0.403560831,0.151335312,3.388724036,0.020157914,3.362549801,0.007784044,0,0,-0.02
15120,2013,0.848648649,0.37027027,0.459459459,1.8875,0.135135135,0.108108108,0.197297297,0.278378378,0.281081081,3.462162162,0.017580538,3.388724036,0.021671321,0,-0.02,0.06122449
15120,2014,0.8003663,0.205128205,0.351648352,1.816326531,0.124542125,0.097069597,0.164835165,0.304029304,0.30952381,3.576923077,0.01894978,3.462162162,0.033147181,-0.02,0.06122449,0.028846154
15120,2015,0.928927681,0.286783042,0.572319202,1.84375,0.165835411,0.117206983,0.164588529,0.266832918,0.28553616,3.389027431,0.020610609,3.576923077,-0.052529965,0.06122449,0.028846154,0.056074766
15120,2016,0.737094838,0.297719088,0.620648259,1.837606838,0.207683073,0.079231693,0.157262905,0.25090036,0.304921969,3.366146459,0.018947321,3.389027431,-0.006751486,0.028846154,0.056074766,0.008849558
15120,2017,1.634146341,0.585365854,1.292682927,1.6,0.195121951,0.12195122,0.170731707,0.317073171,0.195121951,3.195121951,0.016413131,3.366146459,-0.050807209,0.056074766,0.008849558,-1
15122,2005,1,0,0,2,0,0,1,0,0,3,0.032258065,,-0.061068702,0.016129032,0.047619048,0.015151515
15122,2007,0.666666667,0.333333333,0.666666667,1.75,0,0.166666667,0.333333333,0.166666667,0.333333333,3.666666667,0.007075472,,0.222222222,0.015151515,0.044776119,-0.021428571
15122,2008,2.5,1.666666667,2.166666667,2.166666667,0,0,0.166666667,0.166666667,0.666666667,4.5,0.003183024,3.666666667,0.227272727,0.044776119,-0.021428571,-0.03649635
15122,2009,1.047619048,0.285714286,0.285714286,2,0,0.095238095,0.19047619,0.19047619,0.523809524,4.142857143,0.005805917,4.5,-0.079365079,-0.021428571,-0.03649635,0
15122,2010,1.954545455,0.909090909,0.636363636,2.083333333,0.181818182,0.045454545,0.181818182,0.318181818,0.272727273,3.454545455,0.003505976,4.142857143,-0.166144201,-0.03649635,0,0
15122,2011,1.395833333,0.9375,1.041666667,1.75862069,0.125,0.0625,0.25,0.208333333,0.354166667,3.604166667,0.004113463,3.454545455,0.043311404,0,0,0
15122,2012,1.411764706,0.705882353,0.741176471,1.813953488,0.247058824,0.094117647,0.164705882,0.211764706,0.282352941,3.188235294,0.00508434,3.604166667,-0.115402924,0,0,0.03030303
15122,2013,1.771186441,1.059322034,1.169491525,1.8,0.161016949,0.127118644,0.101694915,0.254237288,0.355932203,3.516949153,0.005606766,3.188235294,0.103102133,0,0.03030303,-0.014705882
15122,2014,1.363636364,0.581818182,0.751515152,1.85,0.212121212,0.066666667,0.187878788,0.236363636,0.296969697,3.339393939,0.005726582,3.516949153,-0.050485579,0.03030303,-0.014705882,0.014925373
15122,2015,1.1,0.426086957,0.652173913,1.777777778,0.22173913,0.108695652,0.130434783,0.226086957,0.313043478,3.3,0.005910773,3.339393939,-0.011796733,-0.014705882,0.014925373,0.066176471
15122,2016,1.040752351,0.36677116,0.689655172,1.858974359,0.253918495,0.094043887,0.156739812,0.175548589,0.319749216,3.213166144,0.007255937,3.3,-0.02631329,0.014925373,0.066176471,0.020689655
15122,2017,0.133333333,0,0.066666667,1.923076923,0.2,0.066666667,0.066666667,0.133333333,0.533333333,3.733333333,0.006004804,3.213166144,0.161886179,0.066176471,0.020689655,-1
15123,2007,1,0,0,1,1,0,0,0,0,1,0.001179245,,-0.732142857,,,
15123,2009,1,0,0,1,0,0,1,0,0,3,0.000276472,,2,,,
15123,2010,2,1.5,1.333333333,1.5,0.666666667,0.166666667,0,0,0.166666667,1.833333333,0.000956175,3,-0.388888889,,,
15123,2011,1,2.5,1.5,1,0.5,0,0,0,0.5,3,0.000171394,1.833333333,0.636363636,,,
15123,2012,0.75,1.25,0,1,0,0.75,0,0.25,0,2.5,0.000239263,3,-0.166666667,,,
15123,2013,2.666666667,1.666666667,2,1,0.333333333,0.333333333,0,0,0.333333333,2.666666667,0.000142545,2.5,0.066666667,,,
15123,2014,1.875,1.25,1.5,1.25,0.375,0.25,0.125,0,0.25,2.5,0.000277652,2.666666667,-0.0625,,,
15123,2015,1.032258065,0.419354839,0.516129032,1.285714286,0.258064516,0.225806452,0.096774194,0.193548387,0.225806452,2.903225806,0.000796669,2.5,0.161290323,,,
15123,2016,0.5,0.181818182,0.181818182,1.2,0.227272727,0.181818182,0.090909091,0.090909091,0.409090909,3.272727273,0.000500409,2.903225806,0.127272727,,,
15126,2009,0,0,0,1,0,0,0,1,0,4,0.000276472,,0.222222222,-0.010752688,-0.010869565,0.010989011
15126,2010,1,0,0,1,0,0,0,0,1,5,0.000318725,4,0.25,-0.010869565,0.010989011,0.010869565
15126,2011,1.666666667,0.666666667,0.333333333,1.5,0.166666667,0.166666667,0.166666667,0.166666667,0.333333333,3.333333333,0.000514183,5,-0.333333333,0.010989011,0.010869565,-0.021505376
15126,2012,0.4,0,0.2,1.5,0,0.2,0.2,0.4,0.2,3.6,0.000299079,3.333333333,0.08,0.010869565,-0.021505376,0.038461538
15126,2013,0.375,0,0.1875,1.666666667,0,0.125,0.0625,0.4375,0.375,4.0625,0.000760239,3.6,0.128472222,-0.021505376,0.038461538,0.047619048
15126,2014,0.272727273,0.227272727,0.227272727,1.428571429,0.090909091,0.045454545,0.045454545,0.363636364,0.454545455,4.045454545,0.000763544,4.0625,-0.004195804,0.038461538,0.047619048,0.055555556
15126,2015,0.411764706,0.117647059,0.147058824,1.666666667,0.205882353,0.088235294,0,0.147058824,0.558823529,3.764705882,0.000873766,4.045454545,-0.069398546,0.047619048,0.055555556,0.076555024
15126,2016,0.260869565,0.108695652,0.173913043,1.636363636,0.173913043,0.02173913,0.108695652,0.217391304,0.47826087,3.804347826,0.001046311,3.764705882,0.010529891,0.055555556,0.076555024,0.017777778
15126,2017,0.333333333,0,0,1.666666667,0,0,0,0,1,5,0.001200961,3.804347826,0.314285714,0.076555024,0.017777778,-1
15129,2010,3.25,3,1.5,2,0.25,0,0,0,0.75,4,0.00063745,,-0.2,-0.021505376,0.043956044,0.021052632
15129,2011,2.25,0.25,0.25,2,0,0,0.25,0.75,0,3.75,0.000342789,4,-0.0625,0.043956044,0.021052632,-0.020618557
15129,2012,0.625,0.125,0.125,1.8,0,0,0,0.125,0.875,4.875,0.000478526,3.75,0.3,0.021052632,-0.020618557,0.036842105
15129,2013,0.115384615,0.038461538,0.038461538,2.142857143,0,0.038461538,0.192307692,0.307692308,0.461538462,4.192307692,0.001235389,4.875,-0.140039448,-0.020618557,0.036842105,0.035532995
